id,parent_id,comment,sentiment,original_seed_label,sarcasm_flag,hard_case_flag,source_type,generation_signal,phrase_family,split_group,recommended_split
aug_21568,seed_00812,lowkey it looked regular at first but this is pathetic 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00812,validation
aug_21569,seed_00699,bro this turned out worst 👎👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00699,train
aug_21570,seed_00661,lowkey this turned out awful 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00661,validation
aug_21571,seed_01159,lowkey it seemed standard at first but this is annoying 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01159,train
aug_21572,seed_00077,ngl it looked fine at first but this is pathetic 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00077,validation
aug_21573,seed_00658,highkey it seemed okay at first but this is pathetic 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00658,train
aug_21574,seed_01917,lowkey this is actually terrible! 💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01917,train
aug_21575,seed_00192,ngl this feeels worst 😠,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00192,train
aug_21576,seed_00458,omg it seemed average at first but this is trash 😞💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00458,train
aug_21577,seed_01658,fr this feels annoying! 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01658,train
aug_21578,seed_01379,highkey this turned out awful 😞😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01379,train
aug_21579,seed_00806,fr this feels annoyig... 😡😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00806,train
aug_21580,seed_00739,ngl this is trash 😭😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00739,train
aug_21581,seed_00939,idk i thought it was normal but this is annoying 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00939,validation
aug_21582,seed_01300,ngl this fffeels worst 😠😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01300,train
aug_21583,seed_00332,bro 💔 it seemed standard at first but this is pathetic,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00332,train
aug_21584,seed_01070,bro i thought it was normal but this is pathetic 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01070,train
aug_21585,seed_01548,lol it seemed standard at first but this is bad 💔👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01548,train
aug_21586,seed_01776,fr i thought it was fine but this is bad 😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01776,train
aug_21587,seed_00757,omg this feels worst 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00757,train
aug_21588,seed_00123,tbh it seemed regular at first but this is pathetic 😤😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00123,train
aug_21589,seed_01779,idk this is worst 💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01779,train
aug_21590,seed_01141,bro i thought it was normal but this is pathetic 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01141,test
aug_21591,seed_00332,bro this is honestly bad 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00332,train
aug_21592,seed_00753,lllol this is terible 😭😡,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00753,test
aug_21593,seed_00918,lowkey this turned out pathetic 😤😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00918,test
aug_21594,seed_01360,bro it seemed standard at first but this is worst 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01360,validation
aug_21595,seed_00909,omg i thought it was regular but this is awful 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00909,train
aug_21596,seed_00840,idk it looked 😠 normal at first but this is bad,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00840,train
aug_21597,seed_00352,fr this is actually annoying 😠😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00352,validation
aug_21598,seed_01029,ngl this 😭 feels bad,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01029,train
aug_21599,seed_01271,bro thiiis is reallly trash 😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01271,train
aug_21600,seed_01976,lol this turned outttt bad! 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01976,train
aug_21601,seed_01782,fr this is pathetic... 😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01782,validation
aug_21602,seed_00886,omg this turned ooooout terrible 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00886,train
aug_21603,seed_01804,lol this is terrible 😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01804,train
aug_21604,seed_01065,bro this is honestly terrible! 😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01065,train
aug_21605,seed_01461,tbh it looked okay at first but this is annoying 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01461,test
aug_21606,seed_01805,omg this 😞😡 turned out bad,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01805,validation
aug_21607,seed_01960,ngl it seemed average at first but this is bad 😞😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01960,train
aug_21608,seed_01665,ngl it looked fine at first but this is trash 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01665,train
aug_21609,seed_01475,lol this is awful 😠😤,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01475,train
aug_21610,seed_01381,omg i thought it was standard but this is trash 😡,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01381,validation
aug_21611,seed_00969,idk i thought it was normal but this is terrible... 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00969,train
aug_21612,seed_00195,omg this is really trash 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00195,train
aug_21613,seed_01878,ngl it looked fine at first but this is terrible 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01878,validation
aug_21614,seed_01409,fr this is so bad 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01409,train
aug_21615,seed_00123,bro it seemed okay at first but this is worst! 👎😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00123,train
aug_21616,seed_00315,omg this iiis actualllly terrible 👎,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00315,validation
aug_21617,seed_01007,bro this feels awful 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01007,train
aug_21618,seed_01399,bro it looked okay at first but this is awful 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01399,test
aug_21619,seed_01192,fr this is really bad 😠,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01192,validation
aug_21620,seed_01591,tbh i thought it was fine but this is pathetic 😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01591,train
aug_21621,seed_01332,fr 😞 i thought it was regular but this is worst,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01332,validation
aug_21622,seed_00218,highkey this is awful 😞,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00218,train
aug_21623,seed_01843,ngl this is really bad 😒😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01843,train
aug_21624,seed_00881,bro it seemed average at first but this is pathetic 😭😞,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00881,train
aug_21625,seed_00160,fr it looked okay at first but this is pathetic 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00160,train
aug_21626,seed_01995,omg it seemed fine at first but this is worst 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01995,train
aug_21627,seed_01650,idk this feels terrible 💔😭,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01650,train
aug_21628,seed_00959,bro this feels woorst 😞😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00959,validation
aug_21629,seed_00996,tbh it seemed fine at first but this is bad! 😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00996,train
aug_21630,seed_01036,idk thisss is so trahs... 😭😒,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01036,train
aug_21631,seed_01786,omg i thought it was average but this is terrible 😤,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01786,train
aug_21632,seed_00289,tbh it looked normal at first but this is terrible 😠😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00289,test
aug_21633,seed_00180,tbh this is worst... 😤😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00180,train
aug_21634,seed_01303,ngl i thought it was standard but this is awful! 👎😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01303,train
aug_21635,seed_00314,bro it seemed standard at first but this is terrible 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00314,validation
aug_21636,seed_00667,bro i thought it was average but this is annoying 😠😠,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00667,train
aug_21637,seed_01189,lol this is awful 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_01189,train
aug_21638,seed_01489,fr this feels trash 👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01489,train
aug_21639,seed_01663,omg it seemed standard at first but this is annoying 😤😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01663,validation
aug_21640,seed_01808,lowkey it looked standard at first but this is pathetic... 💔,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01808,train
aug_21641,seed_00901,tbh this is so bad! 😞😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00901,train
aug_21642,seed_00446,idk this turned out annoying 💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00446,validation
aug_21643,seed_01043,idk this is really terrible 😒💔,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01043,validation
aug_21644,seed_01212,bro this is actually annoying 😒,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01212,validation
aug_21645,seed_00638,highkey this feels awful 😡,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00638,train
aug_21646,seed_01568,omg it seemed standard at first but this is worst 👎😒,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01568,train
aug_21647,seed_00230,bro this turned out awful 😞😤,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00230,train
aug_21648,seed_00250,omg i thought it was regular but this is bad 😭,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_00250,train
aug_21649,seed_01261,bro it seemed average at first but this is terrible 👎,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01261,test
aug_21650,seed_00757,omg this turned out bad 👎👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00757,train
aug_21651,seed_00673,ngl this is 😒 really pathetic,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_00673,train
aug_21652,seed_01266,ngl this feels trash 👎👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01266,train
aug_21653,seed_01371,fr this is really terrible 😠👎,Negative,Negative,0,0,controlled_augmentation,lexical_swap,negative_direct,seed_01371,train
aug_21654,seed_00898,fr this turned ooooout traaaash 😭,Negative,Negative,0,0,controlled_augmentation,orthographic_noise,negative_direct,seed_00898,train
aug_21655,seed_01891,tbh 😤 i thought it was average but this is pathetic,Negative,Negative,0,1,controlled_augmentation,mixed_resolution,negative_mixed_resolution,seed_01891,validation
